date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:52:07	13671/13671	---M--	200	added ('OK')	text/css	etag:%223567-6011fae1c213d%22	http://localhost/wp-content/themes/jannah/assets/css/plugins/shortcodes.min.css?ver=6.3.0	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/css/plugins/shortcodes.mina086.css	(from http://localhost/)
01:52:08	13424/13424	---M--	200	added ('OK')	application/javascript	etag:%223470-5f40e4dc48ec0%22	http://localhost/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.0	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-includes/js/jquery/jquery-migrate.min6b00.js	(from http://localhost/)
01:52:09	762/762	---M--	200	added ('OK')	text/xml	date:Mon,%2024%20Jul%202023%2008:52:07%20GMT	http://localhost/xmlrpc.php?rsd	C:/My%20Web%20Sites/LOCAL%202/localhost/xmlrpc0db0.php	(from http://localhost/)
01:52:09	1045/1045	---M--	200	added ('OK')	application/xml	etag:%22415-4ed4785da9bc0%22	http://localhost/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-includes/wlwmanifest.xml	(from http://localhost/)
01:52:09	42146/42146	---M--	200	added ('OK')	text/css	etag:%22a4a2-6011fae300d6a%22	http://localhost/wp-content/themes/jannah/rtl.css	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/rtl.css	(from http://localhost/)
01:52:11	41546/41546	---MC-	200	added ('OK')	application/rss+xml	etag:%226e1a1a90b540ed2300db1886b8d110c7%22	http://localhost/feed/	C:/My%20Web%20Sites/LOCAL%202/localhost/feed/index.html	(from http://localhost/)
01:52:14	35423/35423	---M--	200	added ('OK')	image/png	etag:%228a5f-60132fdfbc2b1%22	http://localhost/wp-content/uploads/2023/07/%d8%b3%d9%8a%d8%af%d8%aa%d9%8a-removebg-preview.png	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/uploads/2023/07/%d8%b3%d9%8a%d8%af%d8%aa%d9%8a-removebg-preview.png	(from http://localhost/)
01:52:15	89815/89815	---M--	200	added ('OK')	application/javascript	etag:%2215ed7-5f667d23f9540%22	http://localhost/wp-includes/js/jquery/jquery.min.js?ver=3.6.4	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-includes/js/jquery/jquery.min5aed.js	(from http://localhost/)
01:52:17	66630/66630	---MC-	200	added ('OK')	text/html	date:Mon,%2024%20Jul%202023%2008:52:14%20GMT	http://localhost/category/home/	C:/My%20Web%20Sites/LOCAL%202/localhost/category/home/index.html	(from http://localhost/)
01:52:20	61601/61601	---MC-	200	added ('OK')	text/html	date:Mon,%2024%20Jul%202023%2008:52:18%20GMT	http://localhost/category/news/	C:/My%20Web%20Sites/LOCAL%202/localhost/category/news/index.html	(from http://localhost/)
01:52:21	42541/42541	---M--	200	added ('OK')	image/jpeg	etag:%22a62d-60132e45c15f1%22	http://localhost/wp-content/uploads/2023/07/pexels-luca-sammarco-6162932_0.jpg	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/uploads/2023/07/pexels-luca-sammarco-6162932_0.jpg	(from http://localhost/)
01:52:24	61439/61439	---MC-	200	added ('OK')	text/html	date:Mon,%2024%20Jul%202023%2008:52:21%20GMT	http://localhost/category/taqafa/	C:/My%20Web%20Sites/LOCAL%202/localhost/category/taqafa/index.html	(from http://localhost/)
01:52:25	112017/112017	---M--	200	added ('OK')	image/jpeg	etag:%221b591-60132ebb10343%22	http://localhost/wp-content/uploads/2023/07/263474.jpg	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/uploads/2023/07/263474.jpg	(from http://localhost/)
01:52:28	60157/60157	---MC-	200	added ('OK')	text/html	date:Mon,%2024%20Jul%202023%2008:52:25%20GMT	http://localhost/category/sport/	C:/My%20Web%20Sites/LOCAL%202/localhost/category/sport/index.html	(from http://localhost/)
01:52:28	59477/59477	---M--	200	added ('OK')	image/jpeg	etag:%22e855-60132db8feeb9%22	http://localhost/wp-content/uploads/2023/07/9dfg_0.jpg	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/uploads/2023/07/9dfg_0.jpg	(from http://localhost/)
01:52:31	61372/61372	---MC-	200	added ('OK')	text/html	date:Mon,%2024%20Jul%202023%2008:52:29%20GMT	http://localhost/category/beauty/	C:/My%20Web%20Sites/LOCAL%202/localhost/category/beauty/index.html	(from http://localhost/)
01:52:31	27153/27153	---M--	200	added ('OK')	image/jpeg	etag:%226a11-60132b8f2dcc0%22	http://localhost/wp-content/uploads/2023/07/%d8%a3%d8%b6%d8%b1%d8%a7%d8%b1_%d9%88%d9%81%d9%88%d8%a7%d8%a6%d8%af_%d8%ad%d8%a8%d9%88%d8%a8_%d8%a7%d9%84%d9%83%d9%88%d9%84%d8%a7%d8%ac%d9%8a%d9%86.jpg	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/uploads/2023/07/%d8%a3%d8%b6%d8%b1%d8%a7%d8%b1_%d9%88%d9%81%d9%88%d8%a7%d8%a6%d8%af_%d8%ad%d8%a8%d9%88%d8%a8_%d8%a7%d9%84%d9%83%d9%88%d9%84%d8%a7%d8%ac%d9%8a%d9%86.jpg	(from http://localhost/)
01:52:32	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2024%20Jul%202023%2008:52:32%20GMT	http://localhost/?random-post=1	C:/My%20Web%20Sites/LOCAL%202/localhost/indexa52e.html	(from http://localhost/)
01:52:35	23453/23453	---M--	200	added ('OK')	application/javascript	etag:%225b9d-6011fae22b80f%22	http://localhost/wp-content/themes/jannah/assets/js/scripts.min.js?ver=6.3.0	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/js/scripts.mina086.js	(from http://localhost/)
01:52:39	106921/106921	---MC-	200	added ('OK')	text/html	date:Mon,%2024%20Jul%202023%2008:52:35%20GMT	http://localhost/2023/07/24/ia-and-facebook/	C:/My%20Web%20Sites/LOCAL%202/localhost/2023/07/24/ia-and-facebook/index.html	(from http://localhost/)
01:52:40	234887/234887	---MC-	200	added ('OK')	application/json	date:Mon,%2024%20Jul%202023%2008:52:08%20GMT	http://localhost/wp-json/	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-json/index.html	(from http://localhost/)
01:52:44	104968/104968	---MC-	200	added ('OK')	text/html	date:Mon,%2024%20Jul%202023%2008:52:40%20GMT	http://localhost/2023/07/24/youtube-and-facebook/	C:/My%20Web%20Sites/LOCAL%202/localhost/2023/07/24/youtube-and-facebook/index.html	(from http://localhost/)
01:52:47	171832/171832	---M--	200	added ('OK')	image/jpeg	etag:%2229f38-60132d127187e%22	http://localhost/wp-content/uploads/2023/07/268935.jpg	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/uploads/2023/07/268935.jpg	(from http://localhost/)
01:52:49	81460/81460	---M--	200	added ('OK')	application/javascript	etag:%2213e34-6011fae1fe1d7%22	http://localhost/wp-content/themes/jannah/assets/ilightbox/lightbox.js?ver=6.3.0	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/ilightbox/lightboxa086.js	(from http://localhost/)
01:52:51	147030/147030	---M--	200	added ('OK')	image/jpeg	etag:%2223e56-601202cf50589%22	http://localhost/wp-content/uploads/2023/07/%d9%81%d9%8a%d8%aa%d8%a7%d9%85%d9%8a%d9%86-%d8%a3.jpg	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/uploads/2023/07/%d9%81%d9%8a%d8%aa%d8%a7%d9%85%d9%8a%d9%86-%d8%a3.jpg	(from http://localhost/)
01:52:51	49319/49319	---M--	200	added ('OK')	application/javascript	etag:%22c0a7-6011fae22cc77%22	http://localhost/wp-content/themes/jannah/assets/js/sliders.min.js?ver=6.3.0	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/js/sliders.mina086.js	(from http://localhost/)
01:52:51	115781/115781	---MC-	200	added ('OK')	text/html	date:Mon,%2024%20Jul%202023%2008:52:47%20GMT	http://localhost/2023/07/24/new-hair-cut/	C:/My%20Web%20Sites/LOCAL%202/localhost/2023/07/24/new-hair-cut/index.html	(from http://localhost/)
01:52:52	11184/11184	---M--	200	added ('OK')	application/javascript	etag:%222bb0-6011fae22bc27%22	http://localhost/wp-content/themes/jannah/assets/js/shortcodes.js?ver=6.3.0	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/js/shortcodesa086.js	(from http://localhost/)
01:52:52	18209/18209	---M--	200	added ('OK')	application/javascript	etag:%224721-6011fae227e5b%22	http://localhost/wp-content/themes/jannah/assets/js/desktop.min.js?ver=6.3.0	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/js/desktop.mina086.js	(from http://localhost/)
01:52:55	14601/14601	---M--	200	added ('OK')	application/javascript	etag:%223909-6011fae22add5%22	http://localhost/wp-content/themes/jannah/assets/js/live-search.js?ver=6.3.0	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/js/live-searcha086.js	(from http://localhost/)
01:52:59	5629/5629	---M--	200	added ('OK')	application/javascript	etag:%2215fd-5a7fbb57c37c0%22	http://localhost/wp-includes/js/imagesloaded.min.js?ver=4.1.4	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-includes/js/imagesloaded.mineda1.js	(from http://localhost/)
01:52:59	104511/104511	---MC-	200	added ('OK')	text/html	date:Mon,%2024%20Jul%202023%2008:52:51%20GMT	http://localhost/2023/07/24/advice-for-people/	C:/My%20Web%20Sites/LOCAL%202/localhost/2023/07/24/advice-for-people/index.html	(from http://localhost/)
01:53:00	103242/103242	---MC-	200	added ('OK')	text/html	date:Mon,%2024%20Jul%202023%2008:52:52%20GMT	http://localhost/2023/07/24/benifites-of-colagine/	C:/My%20Web%20Sites/LOCAL%202/localhost/2023/07/24/benifites-of-colagine/index.html	(from http://localhost/)
01:53:00	1819/1819	---M--	200	added ('OK')	application/javascript	etag:%2271b-53a5d2030ec80%22	http://localhost/wp-includes/js/jquery/jquery.masonry.min.js?ver=3.1.2b	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-includes/js/jquery/jquery.masonry.minef70.js	(from http://localhost/)
01:53:00	116692/116692	---MC-	200	added ('OK')	text/html	date:Mon,%2024%20Jul%202023%2008:52:52%20GMT	http://localhost/2023/07/23/peolpe-above-50-years/	C:/My%20Web%20Sites/LOCAL%202/localhost/2023/07/23/peolpe-above-50-years/index.html	(from http://localhost/)
01:53:00	24138/24138	---M--	200	added ('OK')	application/javascript	etag:%225e4a-5a7fbb57c37c0%22	http://localhost/wp-includes/js/masonry.min.js?ver=4.2.2	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-includes/js/masonry.min3a05.js	(from http://localhost/)
01:53:01	25/25	---M--	200	added ('OK')	text/plain	etag:%227f564a4-19-3ef0a6a1b08c0%22	https://gmpg.org/robots.txt		(from http://localhost/)
01:53:01	2314/2314	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Mon,%2024%20Jul%202023%2008:52:00%20GMT	https://gmpg.org/xfn/11	C:/My%20Web%20Sites/LOCAL%202/gmpg.org/xfn/11.0.delayed	(from http://localhost/)
01:53:01	77/77	---M--	200	added ('OK')	image/png	etag:%224d-6011fae21540f%22	http://localhost/wp-content/themes/jannah/assets/images/code-bg.png	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/images/code-bg.png	(from http://localhost/wp-content/themes/jannah/assets/css/style.min.css?ver=6.3.0)
01:53:02	141497/141497	---M--	200	added ('OK')	image/svg+xml	etag:%22228b9-6011fae1f2f2c%22	http://localhost/wp-content/themes/jannah/assets/fonts/tielabs-fonticon/tielabs-fonticon.svg	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/fonts/tielabs-fonticon/tielabs-fonticon.svg	(from http://localhost/wp-content/themes/jannah/assets/css/helpers.min.css?ver=6.3.0)
01:53:04	40936/40936	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229fe8-6011fae1f291d%22	http://localhost/wp-content/themes/jannah/assets/fonts/tielabs-fonticon/tielabs-fonticon.eot	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/fonts/tielabs-fonticon/tielabs-fonticon.eot	(from http://localhost/wp-content/themes/jannah/assets/css/helpers.min.css?ver=6.3.0)
01:53:06	40812/40812	---M--	200	added ('OK')	font/woff	etag:%229f6c-6011fae1f3714%22	http://localhost/wp-content/themes/jannah/assets/fonts/tielabs-fonticon/tielabs-fonticon.woff	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/fonts/tielabs-fonticon/tielabs-fonticon.woff	(from http://localhost/wp-content/themes/jannah/assets/css/helpers.min.css?ver=6.3.0)
01:53:06	40736/40736	---M--	200	added ('OK')	font/ttf	etag:%229f20-6011fae1f331f%22	http://localhost/wp-content/themes/jannah/assets/fonts/tielabs-fonticon/tielabs-fonticon.ttf	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/fonts/tielabs-fonticon/tielabs-fonticon.ttf	(from http://localhost/wp-content/themes/jannah/assets/css/helpers.min.css?ver=6.3.0)
01:53:12	76612/76612	---M--	200	added ('OK')	font/woff2	etag:%2212b44-6011fae1eee87%22	http://localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-brands-400.woff2	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-brands-400.woff2	(from http://localhost/wp-content/themes/jannah/assets/css/fontawesome.css?ver=6.3.0)
01:53:15	89824/89824	---M--	200	added ('OK')	font/woff	etag:%2215ee0-6011fae1eea79%22	http://localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-brands-400.woff	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-brands-400.woff	(from http://localhost/wp-content/themes/jannah/assets/css/fontawesome.css?ver=6.3.0)
01:53:15	715890/715890	---M--	200	added ('OK')	image/svg+xml	etag:%22aec72-6011fae1edfe6%22	http://localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-brands-400.svg	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-brands-400.svg	(from http://localhost/wp-content/themes/jannah/assets/css/fontawesome.css?ver=6.3.0)
01:53:17	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22207aa-6011fae1ed9e3%22	http://localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-brands-400.eot	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-brands-400.eot	(from http://localhost/wp-content/themes/jannah/assets/css/fontawesome.css?ver=6.3.0)
01:53:19	13584/13584	---M--	200	added ('OK')	font/woff2	etag:%223510-6011fae1efedf%22	http://localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-regular-400.woff2	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-regular-400.woff2	(from http://localhost/wp-content/themes/jannah/assets/css/fontawesome.css?ver=6.3.0)
01:53:19	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22207aa-6011fae1ed9e3%22	http://localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-brands-400.eot?	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-brands-400d41d.eot	(from http://localhost/wp-content/themes/jannah/assets/css/fontawesome.css?ver=6.3.0)
01:53:20	16800/16800	---M--	200	added ('OK')	font/woff	etag:%2241a0-6011fae1efcd3%22	http://localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-regular-400.woff	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-regular-400.woff	(from http://localhost/wp-content/themes/jannah/assets/css/fontawesome.css?ver=6.3.0)
01:53:20	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228656-6011fae1ef094%22	http://localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-regular-400.eot	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-regular-400.eot	(from http://localhost/wp-content/themes/jannah/assets/css/fontawesome.css?ver=6.3.0)
01:53:21	144322/144322	---M--	200	added ('OK')	image/svg+xml	etag:%22233c2-6011fae1ef4ad%22	http://localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-regular-400.svg	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-regular-400.svg	(from http://localhost/wp-content/themes/jannah/assets/css/fontawesome.css?ver=6.3.0)
01:53:23	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228656-6011fae1ef094%22	http://localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-regular-400.eot?	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-regular-400d41d.eot	(from http://localhost/wp-content/themes/jannah/assets/css/fontawesome.css?ver=6.3.0)
01:53:24	34092/34092	---M--	200	added ('OK')	font/ttf	etag:%22852c-6011fae1ef8b9%22	http://localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-regular-400.ttf	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-regular-400.ttf	(from http://localhost/wp-content/themes/jannah/assets/css/fontawesome.css?ver=6.3.0)
01:53:26	132728/132728	---M--	200	added ('OK')	font/ttf	etag:%2220678-6011fae1ee660%22	http://localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-brands-400.ttf	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-brands-400.ttf	(from http://localhost/wp-content/themes/jannah/assets/css/fontawesome.css?ver=6.3.0)
01:53:31	79444/79444	---M--	200	added ('OK')	font/woff2	etag:%2213654-6011fae1f1ef0%22	http://localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-solid-900.woff2	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-solid-900.woff2	(from http://localhost/wp-content/themes/jannah/assets/css/fontawesome.css?ver=6.3.0)
01:53:36	103300/103300	---M--	200	added ('OK')	font/woff	etag:%2219384-6011fae1f1aed%22	http://localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-solid-900.woff	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-solid-900.woff	(from http://localhost/wp-content/themes/jannah/assets/css/fontawesome.css?ver=6.3.0)
01:53:36	897426/897426	---M--	200	added ('OK')	image/svg+xml	etag:%22db192-6011fae1f0af3%22	http://localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-solid-900.svg	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-solid-900.svg	(from http://localhost/wp-content/themes/jannah/assets/css/fontawesome.css?ver=6.3.0)
01:53:39	41600/41600	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jul%202023%2008:53:37%20GMT	http://localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/ilightbox/closedhand.cur	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/ilightbox/closedhand.cur	(from http://localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/skin.css?ver=6.3.0)
01:53:40	9574/9574	---M--	200	added ('OK')	image/gif	etag:%222566-6011fae1f750b%22	http://localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/preloader.gif	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/preloader.gif	(from http://localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/skin.css?ver=6.3.0)
01:53:40	930/930	---M--	200	added ('OK')	image/png	etag:%223a2-6011fae1f5e95%22	http://localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/caption-bg.png	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/caption-bg.png	(from http://localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/skin.css?ver=6.3.0)
01:53:40	2259/2259	---M--	200	added ('OK')	image/png	etag:%228d3-6011fae1f40f3%22	http://localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/alert.png	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/alert.png	(from http://localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/skin.css?ver=6.3.0)
01:53:41	843/843	---M--	200	added ('OK')	image/png	etag:%2234b-6011fae1f5a82%22	http://localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/buttons.png	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/buttons.png	(from http://localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/skin.css?ver=6.3.0)
01:53:41	187/187	---M--	200	added ('OK')	image/png	etag:%22bb-6011fae1f62b0%22	http://localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/fullscreen-icon-64.png	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/fullscreen-icon-64.png	(from http://localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/skin.css?ver=6.3.0)
01:53:41	229/229	---M--	200	added ('OK')	image/png	etag:%22e5-6011fae1f66b6%22	http://localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/fullscreen-icon-ie.png	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/fullscreen-icon-ie.png	(from http://localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/skin.css?ver=6.3.0)
01:53:41	468/468	---M--	200	added ('OK')	image/png	etag:%221d4-6011fae1f84eb%22	http://localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/x-mark-icon-64.png	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/x-mark-icon-64.png	(from http://localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/skin.css?ver=6.3.0)
01:53:42	997/997	---M--	200	added ('OK')	image/png	etag:%223e5-6011fae1f88e1%22	http://localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/x-mark-icon-ie.png	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/x-mark-icon-ie.png	(from http://localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/skin.css?ver=6.3.0)
01:53:42	502/502	---M--	200	added ('OK')	image/png	etag:%221f6-6011fae1f466c%22	http://localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/arrow-next-icon-64.png	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/arrow-next-icon-64.png	(from http://localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/skin.css?ver=6.3.0)
01:53:42	654/654	---M--	200	added ('OK')	image/png	etag:%2228e-6011fae1f4a5e%22	http://localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/arrow-next-icon-ie.png	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/arrow-next-icon-ie.png	(from http://localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/skin.css?ver=6.3.0)
01:53:42	626/626	---M--	200	added ('OK')	image/png	etag:%22272-6011fae1f5265%22	http://localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/arrow-prev-icon-64.png	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/arrow-prev-icon-64.png	(from http://localhost/wp-content/themes/jannah/assets/ilightbox/dark-skin/skin.css?ver=6.3.0)
01:53:42	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231896-6011fae1f02e0%22	http://localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-solid-900.eot	C:/My%20Web%20Sites/LOCAL%202/localhost/wp-content/themes/jannah/assets/fonts/fontawesome/fa-solid-900.eot	(from http://localhost/wp-content/themes/jannah/assets/css/fontawesome.css?ver=6.3.0)
